id,name,shortName,abbreviation,teamType,location,website,parentLeague,establishedDate,disbandedDate,genus,domain
"9491","B-Town Battalion","","","Home Team","","","5920","","2009-12-31","Womens","USA"
"110539","B-Trackz","","","B Team","","","24518","","","Womens","Australia"
"7980","B-Unit","","","B Team","","http://www.steelcityderbydemons.com/home/teams/b-unit/","3417","","2012-12-31","Womens","USA"
"11082","B.M.O. Roller Derby Girls","B.M.O.","BMO","Travel Team","Brest, France","https://www.facebook.com/BMO.RDG/","","","","Womens","Europe"
"4737","Babe City Rollers","Babe City","BCR","Travel Team","Bemidji, MN","http://www.babecityrollers.com/","","2009-10-01","","Womens","USA"
"9925","Babes of Brutality","","","Home Team","","","9855","","2014-01-01","Womens","Canada"
"8106","Babes of Wrath","","","Home Team","","http://www.montereybayderbydames.org/teams/babes-wrath","8105","","2014-07-20","Womens","USA"
"40933","Baby Brawlers","","","Exhibition Team","","","3641","","","Womens","USA"
"87622","Baby Breakers","","","B Team","","","24782","","","Womens","South America"
"38113","Babydolls","","","B Team","","","25124","2013-09-01","2015-12-31","Womens","Australia"
"77840","Back Alley Brats","Back Alley Brats","BAB","Travel Team","Billings, MT","https://www.facebook.com/Back-Alley-Brats-146075178814238/info/?tab=page_info","","","","Junior","USA"
"25995","Back Alley Brawlers","","","Home Team","","","8044","2012-01-01","2015-11-11","Womens","USA"
"15408","Back Alley Sallys","","","B Team","","","14800","2012-06-01","","Womens","USA"
"48425","Back Alley Skates","Back Alley","BAS","Travel Team","","","","2014-01-01","2017-10-28","Womens","USA"
"17063","Back Bay Bombshells","","","Home Team","","","3441","","2015-01-11","Womens","USA"
"64195","Back Woods Roller Derby","Back Woods","BWRD","Travel Team","Potter and Tioga, PA","http://www.dirtroaddears.com/","","2013-12-01","","Womens","USA"
"57661","Backlash","","","B Team","","","22848","","","Womens","USA"
"63015","Backlash Bettys","","","Exhibition Team","","","30834","","","Womens","Canada"
"9931","Backseat Betties","","","Home Team","","","9856","","2014-08-24","Womens","Canada"
"43216","Backwoods Bombshells Roller Derby","","","Exhibition Team","","https://www.facebook.com/pages/Backwoods-Bombshells-Roller-Derby/644577278891217?id=644577278891217&sk=info","89990","2013-04-23","2016-10-30","Womens","USA"
"11448","Backwoods Rollers","","","Home Team","","http://novarollerderby.com/the-team/the-backwoods-rollers/","11446","","2015-12-09","Womens","USA"
"13705","Backyard Bullies","","","B Team","","","3458","","","Womens","USA"
"9885","Bad Apple Betties","","","Home Team","","","9826","","2016-01-01","Womens","Canada"
"23050","Bad Apples","","","Home Team","","","3431","","2017-12-01","Womens","USA"
"7765","Bad Apples","","","Home Team","","","7763","","2015-03-01","Womens","Europe"
"52865","Bad Apples Men's Roller Derby","Bad Apples","BARD","Travel Team","New York, NY, USA","https://www.facebook.com/Bad-Apples-Mens-Roller-Derby-1094622430576603/","","","2017-12-31","Mens","USA"
"27457","Bad Betties","","","Home Team","","","8133","","2014-05-02","Womens","USA"
"20663","Bad Bunny Rollers Menen","Menen","BBR","Travel Team","Menen, Belgium","http://www.facebook.com/badbunnyrollers","","2011-05-04","2013-04-17","Womens","Europe"
"13191","Bad Company","","","B Team","","","8103","","","Womens","USA"
"24122","Bad MediSin","","","Home Team","","","3449","","2008-12-31","Womens","USA"
"22373","Bad Moon Rollers","","","Home Team","","","14967","","2013-01-01","Womens","USA"
"8076","Bad News Babes","","","Home Team","","","8073","","2014-09-07","Womens","USA"
"9386","Bad News Beaters","","","Home Team","","http://arizonaderbygirls.com/photos/teams/64.html","3399","","","Womens","USA"
"9929","Bad News Betties","","","Home Team","","","9855","","2013-01-01","Womens","Canada"
"10357","Bad News Bs","","","B Team","","","7813","","","Womens","USA"
"15187","Bad Omens","","","Home Team","","","7929","2011-02-19","2015-12-09","Womens","Europe"
"54831","Bad Rangers Poznań Roller Derby League","Bad Rangers","BRP","Travel Team","Poznań, Poland","https://www.facebook.com/badrangerspoznanrollerderbyleague/","","","","Womens","Europe"
"9911","Bad Reputations","","","Home Team","","","4290","","2017-12-31","Womens","Canada"
"62387","Bad Wolves","","","B Team","","https://www.facebook.com/PragueCityRD?fref=ts","19178","","","Womens","Europe"
"58006","Badass Beavers","","","B Team","","","11070","","","Womens","Europe"
"88599","Badass Ladies Roller Derby","Badass Ladies","BLRD","Travel Team","Villejuif, France","https://www.facebook.com/RollerBadassLadies/","","2013-10-01","","Womens","Europe"
"10248","Badasses","","","B Team","","","7947","","","Womens","Europe"
"68614","Badda Bings","","","B Team","","","15858","","","Womens","New Zealand"
"93292","Badfish Roller Derby","Badfish","BFRD","Travel Team","Long Beach, California","www.badfishrollerderby.com","","2014-01-01","","Womens","USA"
"20889","BADGirls n Friends","","","Exhibition Team","","","3404","","","Womens","USA"
"71650","Badlands Hellraisers Roller Derby","Hellraisers","BHRD","Travel Team","Drumheller, AB, Canada","https://www.facebook.com/badlandsrollerderby/?fref=ts","","2015-03-03","","Womens","Canada"
"58645","Bagadingues","","","Exhibition Team","","","","","2017-11-01","Womens","Europe"
"25957","Bairn City Rollers (Men's)","Skelpies","BCR","Travel Team","Falkirk, UK","http://bairncityrollers.co.uk/","","","","Mens","Europe"
"38128","Bairn City Rollers (OTA)","Bairn City (OTA)","BCR","Travel Team","Falkirk, UK","https://www.facebook.com/BairnCityRollers","","","","Coed","Europe"
"25958","Bairn City Rollers (Women's)","Central Belters","BCR","Travel Team","Falkirk, UK","http://bairncityrollers.co.uk/","","2012-11-01","","Womens","Europe"
"88241","Baja Roller Derby","Baja","BRD","Travel Team","Baja California, Mexico","https://www.facebook.com/BajaRollerDerby/","","2014-02-01","","Womens","South America"
"12607","Bakersfield Diamond Divas","Diamond Divas","BDD","Travel Team","Bakersfield, CA","http://www.bakersfielddiamonddivas.com/Diamond_Divas/Welcome.html","","2006-04-01","","Womens","USA"
"39014","Bakersfield Junior Roller Derby","Bakersfield Junior","BJRD","Travel Team","Bakersfield, CA","https://www.facebook.com/BakersfieldjrRollerDerby/about","","","2015-12-31","Junior","USA"
"28520","Bakersfield Rollergirls","Bakersfield RG","BRG","Travel Team","Bakersfield, CA","https://www.facebook.com/bakersfield.rollergirls/info","","2006-01-01","2015-11-11","Womens","USA"
"38143","Bakersfield Rollergirls B Team","","","B Team","","","28520","2013-09-01","2014-11-16","Womens","USA"
"25247","Bakersfield's Diamond Revolution","","","Exhibition Team","","","","","","Womens","USA"
"25870","Bakken Derby Girls League","Williston","BDGL","Travel Team","Williston, ND","http://www.willistonwreckhers.com/","","2011-01-01","2014-08-31","Womens","USA"
"51684","Balboa Bandits","","","Home Team","","","18716","2014-01-01","2015-07-01","Womens","USA"
"23411","Ballarat Roller Derby League","Ballarat","BRDL","Travel Team","Delacombe, VIC, Australia","http://www.ballaratrollerderby.com.au/","","2008-06-01","","Womens","Australia"
"55756","Ballarat Roller Derby League (CoEd)","Ballarat (CoEd)","BRDL(C)","Travel Team","Delacombe, VIC, Australia","http://www.ballaratrollerderby.com.au/","","2013-01-01","","Coed","Australia"
"24642","Ballarat/Geelong Maul Rats","","","Exhibition Team","","","","","2010-06-13","Womens","Australia"
"72220","Baloney Ponies","","","Exhibition Team","","https://www.facebook.com/baloneyponies/?fref=ts","","","","Womens","Europe"
"39016","Balsam Mountain Junior Roller Derby","Balsam Mtn. Junior","BMJRD","Travel Team","Waynesville, NC","http://balsammountainrollergirls.com/junior-team/","","2012-04-20","2016-02-01","Junior","USA"
"18588","Balsam Mountain Roller Girls","Balsam Mountain","BMRG","Travel Team","Waynesville, NC","http://balsammountainrollergirls.com/","","2011-01-01","2017-10-28","Womens","USA"
"22784","Bam!b's","","","B Team","","","12502","","","Womens","USA"
"13209","Banana Belt-Herz","","","Home Team","","http://arkvalleyhighrollers.com/bananas/","6737","","2014-11-15","Womens","USA"
"94521","Bananas B","","","B Team","","","77928","","2017-12-31","Womens","Europe"
"40529","Banane Squad","","","B Team","","","18089","","","Mens","Europe"
"109481","Bandera Negra Roller Derby","Bandera Negra","BNRD","Travel Team","Ushuaia, Tierra del Fuego, Argentina","https://www.facebook.com/Banderanegrard/","","","","Mens","South America"
"14694","Bandettes","","","B Team","","http://sandiegorollerderby.com/sdrd/teams/rockettes/","14194","2010-01-01","2016-12-31","Womens","USA"
"32043","Bandits","","","B Team","","","24536","","2015-12-31","Womens","Australia"
"9955","Bandoleras","","","B Team","","","3398","","","Womens","USA"
"9329","Banger Sisters","","","Home Team","","http://www.northstarrollergirls.com/banger_sisters.html","3454","","2018-01-01","Womens","USA"
"26170","Bangor Roller Derby","Bangor","BRD","Travel Team","Bangor, ME","http://www.bangorrollerderby.com/","","2011-08-25","","Womens","USA"
"60784","Bangor Roller Derby B-Team","","","B Team","","","26170","2015-03-01","","Womens","USA"
"75294","Banshees","","","Home Team","","","24520","","","Womens","Australia"
"59140","Barbed Wire Betties","Barbed Wire Betties","BWB","Travel Team","Dekalb, IL","http://barbedwirebetties.com/","","2012-06-30","","Womens","USA"
"87640","Barcelona Rocknrollaz Roller Derby","Rocknrollaz","BRD","Travel Team","Barcelona, Spain","https://www.facebook.com/bcnrocknrollazrd/","","","","Mens","Europe"
"11040","Barcelona Roller Derby","Barcelona","BRD","Travel Team","Barcelona, Spain","http://barcelonarollerderby.wordpress.com/","","","","Womens","Europe"
"64537","BARD B: Bestias","","","B Team","","","25183","","","Womens","South America"
"88280","BARD C: Cerdas","","","B Team","","","25183","","","Womens","South America"
"87442","Barderas Insurrectas Roller Derby","Barderas Insurrectas","BIRD","Travel Team","Neuquén, Neuquén, Argentina","https://www.facebook.com/barderasinsurrectas/","","","","Womens","South America"
"18665","Barnsley Black Heart Rollers","Barnsley","BBHR","Travel Team","Barnsley, UK","http://www.facebook.com/pages/Barnsley-Black-Heart-Rollers/272301206216656","","","","Womens","Europe"
"19839","Barockcity and Friends","","","Exhibition Team","","","7733","","","Womens","Europe"
"7733","Barockcity Rollerderby","Barockcity","BCRD","Travel Team","Ludwigsburg, Germany","http://www.rollergirls-ludwigsburg.de/bcrd/","","","","Womens","Europe"
"57274","Baronnes Von Schlass","","","B Team","","","19119","","","Womens","Europe"
"28393","Barrow Infernos","Barrow","BI","Travel Team","Barrow-in-Furness, UK","http://www.barrowinfernos.co.uk/","","","","Mens","Europe"
"16920","Bash Valley Clobber Girls","Bash Valley","BVCG","Travel Team","Terre Haute, Indiana ","http://www.clobbergirls.com/index.html","","2010-01-01","2012-01-01","Womens","USA"
"112999","Bashing Battlecats Bielefeld","Bashing Battlecats","BBB","Travel Team","Bielefeld, Germany","https://www.facebook.com/RollerDerbyBielefeld/","","","","Womens","Europe"
"55652","Bashing Pumpkins","","","Exhibition Team","","","","2013-10-26","2013-10-27","Womens","Europe"
"59917","Basin Bombers Roller Derby","Basin Bombers","BBRD","Travel Team","Klamath Falls, Oregon","https://www.facebook.com/pages/Basin-Bombers-Roller-Derby/417288808373757","","2013-03-28","","Womens","USA"
"18820","Basingstoke Bullets Roller Derby","Basingstoke","BBRD","Travel Team","Basingstoke, UK","http://www.basingstokebullets.co.uk/","","2011-01-01","2017-10-28","Womens","Europe"
"95615","Bastardas Roller Derby Tigre","Bastardas","BRDT","Travel Team","Buenos Aires, Argentina","https://www.facebook.com/bastardasrdtigre/","","","","Womens","South America"
"56066","Bastardettes","","","Home Team","","","25271","","","Womens","South America"
"27808","Bat City Rebellion","Bat City","BCR","Exhibition Team","Austin, TX","http://batcityrebels.wpengine.com/","","","","Womens","USA"
"24956","Bath City Roller Girls","Bath City","BCRG","Travel Team","Shelby Charter Township, MI","http://bathcityrollergirls.com/","","2010-01-01","","Womens","USA"
"20653","Bath Roller Derby Girls","Bath","BRDG","Travel Team","Bath, UK","http://www.bathrollerderbygirls.co.uk/","","","","Womens","Europe"
"59715","Bath Roman Rollers","","","B Team","","","20653","2015-01-01","","Womens","Europe"
"59619","Bathtub Betties","","","B Team","","","24956","2015-01-01","","Womens","USA"
"26763","Battalion of Doom","","","B Team","","","3400","","","Womens","USA"
"18984","Battalion of Skates","","","B Team","","","8518","","","Womens","USA"
"24429","Battle Betties","","","Home Team","","","3632","","2012-09-25","Womens","USA"
"21195","Battle Born B Team","","","B Team","","","8045","","2013-01-01","Womens","USA"
"8045","Battle Born Derby Demons","","","B Team","","https://sierraregionalrollerderby.org/about/battle-born-derby-demons/","40352","","","Womens","USA"
"13533","Battle Broads","","","B Team","","","4738","","","Womens","USA"
"18437","Battle Creek Cereal Killers","Battle Creek","BCCK","Travel Team","Battle Creek, MI","http://www.cerealkillersderby.com/","","2011-04-01","","Womens","USA"
"39959","Battle Creek Damzel Dolls","Damzel Dolls","BCDD","Travel Team","Battle Creek, MI","https://www.facebook.com/damzeldollzderby/about","","","","Junior","USA"
"18137","Battle Stars","","","B Team","","http://amsterdamrollerderby.nl/","7732","","","Womens","Europe"
"25091","Battle Tarts Galactica","","","Home Team","","","24503","","2012-01-01","Womens","Australia"
"11213","Battle-stars","","","B Team","","","3435","","","Womens","USA"
"80553","Battlefield Roller Derby","Battlefield","BRD","Travel Team","Manassas, VA","https://www.facebook.com/BattlefieldRollerDerby/","","","2017-01-01","Womens","USA"
"35936","Battlefords Roller Derby League","Battlefords","BRDL","Travel Team","North Battleford, SK, Canada","https://www.facebook.com/pages/Battlefords-Roller-Derby-League/","","2012-10-04","","Womens","Canada"
"22427","Battleground Betties","","","Home Team","","","10152","","2015-12-31","Womens","USA"
"8097","Battlescar Galactica","","","Home Team","","http://fmderbygirls.com/teams/battlescar-galactica/","8095","","","Womens","USA"
"7381","Battlestars","","","B Team","","","3419","","","Womens","USA"
"99237","Battling Mermaids","","","B Team","","","16739","","","Womens","USA"
"12688","Bavarian Barbarians","","","Home Team","","http://www.eastkootenayrollerderby.com/p/bavarian-barbarians.html","12627","","","Womens","Canada"
"108358","Bavarian Battle Beasts","","","Exhibition Team","","https://www.facebook.com/Bavarian-Battle-Beasts-2279534395654392","","2019-03-09","","Womens","Europe"
"3404","Bay Area Derby","Bay Area","BAD","Travel Team","Oakland, CA","http://www.bayareaderby.com","","","","Womens","USA"
"23500","Bay Area Plan B","","","Exhibition Team","","","3404","","2010-01-01","Womens","USA"
"62637","Bay Area Star Stompers Roller Derby","Bay Area Star Stompers","BASS","Travel Team","Coos Bay, OR","https://www.facebook.com/pages/Bay-Area-Star-Stompers-Roller-Derby/272258752935444","","2015-01-01","2017-10-29","Womens","USA"
"18769","Bay City Rollers","Bay City","BCR","Travel Team","Hawke's Bay, New Zealand","http://www.baycityrollers.co.nz/","","","","Womens","New Zealand"
"24092","Bay Rollers Roller Derby","Bay Rollers","TBRD","Travel Team","Byron Bay, NSW, Australia","http://bayrollers.com/home.cfm","","2010-04-01","","Womens","Australia"
